geoidcty,period,year,month,total_gen,capacity_mw,smoke_days,total_pm,avg_pm_smoke
04019,2014-02,2014,02,15714.77,98.1,0,0,0
04019,2014-03,2014,03,22650.69,98.1,0,0,0
04019,2014-04,2014,04,23927.54,98.1,0,0,0
04019,2014-05,2014,05,27701.19,98.1,6,8.79165813,1.607509113
04019,2014-06,2014,06,28302.49,98.1,2,0.285144693,0.0570289386
04019,2014-07,2014,07,24890.9,99.1,9,10.26473528,1.08536178933333
04019,2014-08,2014,08,23091.39,99.1,1,0.002835496,0.0005670992
04019,2014-09,2014,09,22828.5,99.1,0,0,0
04019,2014-10,2014,10,21111.5,99.1,0,0,0
04019,2014-11,2014,11,16647.27,99.1,0,0,0
04019,2014-12,2014,12,11567.68,99.1,1,0.000668659,0.0001337318
04019,2015-01,2015,01,13792.49,114.5,0,0,0
04019,2015-02,2015,02,18642.8,114.5,0,0,0
04019,2015-03,2015,03,24831.7,114.5,1,0.002960526,0.000493421
04019,2015-04,2015,04,29666.24,114.5,13,22.61577449991,1.69761552504806
04019,2015-05,2015,05,22345.28,88,0,0,0
04019,2015-06,2015,06,29529.93,114.5,29,68.332390295,2.34929486359167
04019,2015-07,2015,07,26750.68,114.5,0,0,0
04019,2015-08,2015,08,28273.81,114.5,12,14.77319522,1.23109960166667
04019,2015-09,2015,09,22717.76,114.5,0,0,0
04019,2015-10,2015,10,20780.05,114.5,0,0,0
04019,2015-11,2015,11,14199.26,88,2,0.0037753423,0.000314611858333333
04019,2015-12,2015,12,15749.06,114.5,0,0,0
04019,2016-01,2016,01,16958.61,115.5,0,0,0
04019,2016-02,2016,02,21537.73,115.5,0,0,0
04019,2016-03,2016,03,29594.01,131.5,1,0,0
04019,2016-04,2016,04,31873.59,131.5,0,0,0
04019,2016-05,2016,05,38026.82,131.5,14,15.41986829,1.03029340190476
04019,2016-06,2016,06,34732.33,131.5,37,110.13435092,3.02737951054422
04019,2016-07,2016,07,36257.67,131.5,7,14.7027704,2.10039577142857
04019,2016-08,2016,08,30523.77,131.5,22,38.9590154,1.75409342380952
04019,2016-09,2016,09,27079.01,131.5,0,0,0
04019,2016-10,2016,10,26804.53,131.5,0,0,0
04019,2016-11,2016,11,21269.04,131.5,7,6.49173675,0.698659132142857
04019,2016-12,2016,12,19167.96,134,0,0,0
04019,2017-01,2017,01,16409.03,131.2,3,0.043703741,0.00161865707407407
04019,2017-02,2017,02,18876.3,131.2,0,0,0
04019,2017-03,2017,03,32695.66,131.2,0,0,0
04019,2017-04,2017,04,36030.23,133.2,4,2.96856386,0.234816673333333
04019,2017-05,2017,05,37347.94,133.2,1,0,0
04019,2017-06,2017,06,42269.32,133.2,85,350.38084458,4.12063423185185
04019,2017-07,2017,07,25179.76,133.2,49,187.9457470245,3.53704465099074
04019,2017-08,2017,08,31866.13,134.5,23,58.5382515,2.6132621
04019,2017-09,2017,09,32998.98,134.5,22,128.47406676,6.156137419
04019,2017-10,2017,10,30176.91,134.5,16,13.79967735797,1.37792727654243
04019,2017-11,2017,11,17782.96,134.5,0,0,0
04019,2017-12,2017,12,16396.8,134.5,0,0,0
04019,2018-01,2018,01,19282.75,146.9,4,0.03714669611,0.00124342627766667
04019,2018-02,2018,02,20619.48,146.9,3,5.57352154,0.557352154
04019,2018-03,2018,03,26622.11,146.9,1,0,0
04019,2018-04,2018,04,31693.43,146.9,1,0.0001921075,1.921075e-05
04019,2018-05,2018,05,39978.47,146.9,4,7.397759,0.7397759
04019,2018-06,2018,06,39037.43,146.9,1,1.487056,0.1487056
04019,2018-07,2018,07,34484.89,146.9,13,11.86901626,0.864064232
04019,2018-08,2018,08,34902.35,146.9,89,168.200845346,1.89646234995556
04019,2018-09,2018,09,33588.88,146.9,0,0,0
04019,2018-10,2018,10,24028.91,146.9,2,3.03639039,0.1518195195
04019,2018-11,2018,11,20821.98,146.9,18,29.75913087,1.55835681066667
04019,2018-12,2018,12,14053.46,146.9,0,0,0
04019,2019-01,2019,01,18618.93,145.2,1,0,0
04019,2019-02,2019,02,18355.72,145.2,1,1.117027,0.1117027
04019,2019-03,2019,03,29281.62,145.2,0,0,0
04019,2019-04,2019,04,35085.9,146.5,0,0,0
04019,2019-05,2019,05,36773.19,146.5,0,0,0
04019,2019-06,2019,06,41632.03,146.5,64,70.4336984,1.1045369530303
04019,2019-07,2019,07,36715.47,146.5,10,14.088526,1.28077509090909
04019,2019-08,2019,08,40256.18,147.6,0,0,0
04019,2019-09,2019,09,32432.39,147.6,4,1.2928757301,0.1061076320875
04019,2019-10,2019,10,33383.16,147.6,16,22.20488219,1.4746457275
04019,2019-11,2019,11,18832.13,147.6,0,0,0
04019,2019-12,2019,12,14967.4,147.6,0,0,0
04019,2020-01,2020,01,21579.48,152.5,5,0.00328931369,5.48218948333333e-05
04019,2020-02,2020,02,24920.36,152.5,12,15.306365979,1.19030311870833
04019,2020-03,2020,03,28117.79,152.5,0,0,0
04019,2020-04,2020,04,37586.59,152.5,0,0,0
04019,2020-05,2020,05,40713.44,152.5,0,0,0
04019,2020-06,2020,06,38897.63,152.5,101,333.4171577353,3.1092611817918
04019,2020-07,2020,07,38977.38,152.5,8,10.4461528672,0.834464403195833
04019,2020-08,2020,08,35834.26,152.5,174,1106.48991427,6.38622971321866
04019,2020-09,2020,09,32377.18,152.5,242,1457.529074,6.006725425
04019,2020-10,2020,10,30522.88,152.5,177,619.4828155539,3.50988936572678
04019,2020-11,2020,11,21798.33,152.5,0,0,0
04019,2020-12,2020,12,19349.82,152.5,1,0,0
04021,2013-01,2013,01,2923.33,25.4,0,0,0
04021,2013-02,2013,02,3658.53,25.4,0,0,0
04021,2013-03,2013,03,4308.98,25.4,0,0,0
04021,2013-04,2013,04,4908.78,25.4,0,0,0
04021,2013-05,2013,05,5557.29,25.4,8,17.260615,2.157576875
04021,2013-06,2013,06,6144.5,25.4,16,88.122704,5.507669
04021,2013-07,2013,07,5963.33,25.4,23,108.4642048,4.71915345
04021,2013-08,2013,08,5856.29,25.4,1,0.0002244327,5.6108175e-05
04021,2013-09,2013,09,6243.08,25.4,3,2.2605155,0.565128875
04021,2013-10,2013,10,8684.47,25.4,0,0,0
04021,2013-11,2013,11,5748.61,25.4,0,0,0
04021,2013-12,2013,12,5527.84,25.4,0,0,0
04021,2014-01,2014,01,3979.53,25.4,0,0,0
04021,2014-02,2014,02,4007.92,25.4,0,0,0
04021,2014-03,2014,03,5688.69,25.4,0,0,0
04021,2014-04,2014,04,5950.83,25.4,0,0,0
04021,2014-05,2014,05,6974.26,25.4,7,13.6199404936,1.96015562446667
04021,2014-06,2014,06,7061.99,25.4,0,0,0
04021,2014-07,2014,07,6503.3,25.4,0,0,0
04021,2014-08,2014,08,5734.43,25.4,0,0,0
04021,2014-09,2014,09,6052.03,25.4,0,0,0
04021,2014-10,2014,10,5489.5,25.4,0,0,0
04021,2014-11,2014,11,4287.03,25.4,0,0,0
04021,2014-12,2014,12,2901.51,25.4,0,0,0
04021,2015-01,2015,01,2766.02,25.4,0,0,0
04021,2015-02,2015,02,3894.06,25.4,0,0,0
04021,2015-03,2015,03,5277.63,25.4,0,0,0
04021,2015-04,2015,04,6461,25.4,4,6.442265,1.61056625
04021,2015-05,2015,05,6519.03,25.4,0,0,0
04021,2015-06,2015,06,6631.63,25.4,14,29.692931,2.01499341666667
04021,2015-07,2015,07,6359.77,25.4,0,0,0
04021,2015-08,2015,08,6814.61,25.4,6,9.537758,1.517135375
04021,2015-09,2015,09,5435.7,25.4,1,1.866828,0.466707
04021,2015-10,2015,10,4823.99,25.4,0,0,0
04021,2015-11,2015,11,4369.81,25.4,0,0,0
04021,2015-12,2015,12,6231.79,70.4,0,0,0
04021,2016-01,2016,01,10694.3,70.4,0,0,0
04021,2016-02,2016,02,14222.39,70.4,0,0,0
04021,2016-03,2016,03,16186.09,70.4,0,0,0
04021,2016-04,2016,04,17565,70.4,0,0,0
04021,2016-05,2016,05,21398.08,70.4,2,0.20036895377,0.040073790754
04021,2016-06,2016,06,19529.8,70.4,30,105.235172,3.50783906666667
04021,2016-07,2016,07,20502.48,70.4,0,0,0
04021,2016-08,2016,08,17411.17,70.4,20,41.003408,2.0501704
04021,2016-09,2016,09,14718.67,70.4,0,0,0
04021,2016-10,2016,10,14297.04,70.4,0,0,0
04021,2016-11,2016,11,17526.59,120.4,0,0,0
04021,2016-12,2016,12,16285.42,120.4,0,0,0
04021,2017-01,2017,01,15906.98,120.4,0,0,0
04021,2017-02,2017,02,26142.75,160.4,0,0,0
04021,2017-03,2017,03,42179.31,160.4,4,0.97980663,0.139972375714286
04021,2017-04,2017,04,46177.27,160.4,0,0,0
04021,2017-05,2017,05,48603.65,160.4,3,1.558360311877,0.208746236562643
04021,2017-06,2017,06,54277.03,160.4,59,235.7099576109,3.92836435741195
04021,2017-07,2017,07,35623.7,160.4,22,78.091959,4.12521133673469
04021,2017-08,2017,08,42487.85,160.4,14,39.781701,2.84155007142857
04021,2017-09,2017,09,42634.66,160.4,14,110.15086,7.86791857142857
04021,2017-10,2017,10,39069.68,160.4,20,38.920256835,2.17319277982143
04021,2017-11,2017,11,23758.74,160.4,2,0.427014246,0.0610020351428572
04021,2017-12,2017,12,21649.43,160.4,0,0,0
04021,2018-01,2018,01,26125.79,160.4,5,3.689817831,0.489332961571429
04021,2018-02,2018,02,26993.17,160.4,4,3.61459261,0.516370372857143
04021,2018-03,2018,03,34920.24,180.4,0,0,0
04021,2018-04,2018,04,48224.6,180.4,0,0,0
04021,2018-05,2018,05,58270.46,180.4,6,20.7557195,2.273246820625
04021,2018-06,2018,06,57664.47,180.4,8,17.408272,2.176034
04021,2018-07,2018,07,52268.54,180.4,8,23.33972,2.917465
04021,2018-08,2018,08,51940.57,180.4,75,350.5653559,4.71574102555556
04021,2018-09,2018,09,48854.33,180.4,0,0,0
04021,2018-10,2018,10,36131.87,180.4,0,0,0
04021,2018-11,2018,11,31755.77,180.4,24,54.9969317354,2.29153882230833
04021,2018-12,2018,12,22400.24,180.4,0,0,0
04021,2019-01,2019,01,27624.68,180.4,0,0,0
04021,2019-02,2019,02,26341.03,180.4,1,0.02005521,0.00250690125
04021,2019-03,2019,03,42363.9,180.4,0,0,0
04021,2019-04,2019,04,50375.8,180.4,0,0,0
04021,2019-05,2019,05,52450.95,180.4,0,0,0
04021,2019-06,2019,06,58487.77,180.4,68,110.169094082344,1.5613120163988
04021,2019-07,2019,07,52002.04,180.4,1,0.3966885,0.0495860625
04021,2019-08,2019,08,54155.07,180.4,2,0.800943263477,0.100117907934625
04021,2019-09,2019,09,43999.23,180.4,5,7.3800378,0.922504725
04021,2019-10,2019,10,45234.26,180.4,26,52.6329145,2.07000528645833
04021,2019-11,2019,11,26834.18,180.4,5,17.567059,2.195882375
04021,2019-12,2019,12,21951.17,180.4,0,0,0
04021,2020-01,2020,01,30326.44,180.4,0,0,0
04021,2020-02,2020,02,33804.55,180.4,7,11.24496017,1.34053359041667
04021,2020-03,2020,03,38205.91,180.4,0,0,0
04021,2020-04,2020,04,50569.9,180.4,0,0,0
04021,2020-05,2020,05,56427.37,180.4,3,5.95155162,0.7439439525
04021,2020-06,2020,06,53653.83,180.4,69,128.23245692556,1.91834303658803
04021,2020-07,2020,07,53248.83,180.4,0,0,0
04021,2020-08,2020,08,49382.91,180.4,128,933.418475,7.2923318359375
04021,2020-09,2020,09,44534.24,180.4,169,1219.41621134,7.21940595106602
04021,2020-10,2020,10,41823.43,180.4,136,528.420169,3.88544241911765
04021,2020-11,2020,11,30311.39,180.4,0,0,0
04021,2020-12,2020,12,27889.22,180.4,0,0,0
04023,2014-03,2014,03,827.54,6,0,0,0
04023,2014-04,2014,04,865.67,6,0,0,0
04023,2014-05,2014,05,1014.55,6,2,2.43596453,1.217982265
04023,2014-06,2014,06,1027.32,6,7,6.909555589,0.987079369857143
04023,2014-07,2014,07,946.04,6,1,0.02762505,0.02762505
04023,2014-08,2014,08,834.19,6,0,0,0
04023,2014-09,2014,09,880.4,6,0,0,0
04023,2014-10,2014,10,798.56,6,0,0,0
04023,2014-11,2014,11,623.64,6,0,0,0
04023,2014-12,2014,12,422.09,6,0,0,0
04023,2015-01,2015,01,454.78,6,0,0,0
04023,2015-02,2015,02,640.25,6,0,0,0
04023,2015-03,2015,03,867.73,6,0,0,0
04023,2015-04,2015,04,1062.29,6,2,2.560821799,1.2804108995
04023,2015-05,2015,05,1071.84,6,1,0.07924664,0.07924664
04023,2015-06,2015,06,1090.35,6,4,5.50424376,1.37606094
04023,2015-07,2015,07,1045.65,6,0,0,0
04023,2015-08,2015,08,1120.43,6,1,1.377984,1.377984
04023,2015-09,2015,09,893.72,6,0,0,0
04023,2015-10,2015,10,793.14,6,0,0,0
04023,2015-11,2015,11,718.47,6,0,0,0
04023,2015-12,2015,12,604.36,6,0,0,0
04023,2016-01,2016,01,694.3,6,0,0,0
04023,2016-02,2016,02,850.96,6,0,0,0
04023,2016-03,2016,03,993.69,6,2,0.59358611,0.296793055
04023,2016-04,2016,04,1071.73,6,0,0,0
04023,2016-05,2016,05,1311.73,6,4,4.9749392,1.2437348
04023,2016-06,2016,06,1275.2,6,7,15.38893776642,2.19841968091714
04023,2016-07,2016,07,1320.19,6,1,1.644959,1.644959
04023,2016-08,2016,08,1053.88,6,3,3.0382727,1.01275756666667
04023,2016-09,2016,09,975.38,6,0,0,0
04023,2016-10,2016,10,964.14,6,0,0,0
04023,2016-11,2016,11,774.95,6,0,0,0
04023,2016-12,2016,12,752.86,6,0,0,0
04023,2017-01,2017,01,557.13,6,0,0,0
04023,2017-02,2017,02,640.9,6,0,0,0
04023,2017-03,2017,03,1110.1,6,1,0.1246207,0.1246207
04023,2017-04,2017,04,1207.04,6,0,0,0
04023,2017-05,2017,05,1251.19,6,0,0,0
04023,2017-06,2017,06,1416.06,6,10,43.16612957,4.316612957
04023,2017-07,2017,07,843.54,6,2,3.079292057,1.5396460285
04023,2017-08,2017,08,1063.85,6,2,3.4070849,1.70354245
04023,2017-09,2017,09,1101.67,6,2,6.448964,3.224482
04023,2017-10,2017,10,1007.45,6,1,1.415492,1.415492
04023,2017-11,2017,11,593.68,6,0,0,0
04023,2017-12,2017,12,547.41,6,0,0,0
04023,2018-01,2018,01,644.82,6,1,1.955004,1.955004
04023,2018-02,2018,02,689.52,6,1,0.108579,0.108579
04023,2018-03,2018,03,890.24,6,0,0,0
04023,2018-04,2018,04,1059.83,6,0,0,0
04023,2018-05,2018,05,1336.88,6,0,0,0
04023,2018-06,2018,06,1305.41,6,3,0.36491665,0.121638883333333
04023,2018-07,2018,07,1153.18,6,4,2.70163001719,0.6754075042975
04023,2018-08,2018,08,1167.14,6,6,8.3383703,1.38972838333333
04023,2018-09,2018,09,1123.21,6,0,0,0
04023,2018-10,2018,10,803.53,6,0,0,0
04023,2018-11,2018,11,696.29,6,1,1.475274,1.475274
04023,2018-12,2018,12,469.95,6,0,0,0
04023,2019-01,2019,01,600.29,6,0,0,0
04023,2019-02,2019,02,591.8,6,0,0,0
04023,2019-03,2019,03,944.06,6,1,0.006337245,0.006337245
04023,2019-04,2019,04,1122.61,6,0,0,0
04023,2019-05,2019,05,1176.59,6,4,2.18763518,0.546908795
04023,2019-06,2019,06,1332.06,6,6,7.89881228,1.31646871333333
04023,2019-07,2019,07,1174.75,6,2,1.5978254257,0.79891271285
04023,2019-08,2019,08,1272.36,6,0,0,0
04023,2019-09,2019,09,1025.08,6,1,0.002680389,0.002680389
04023,2019-10,2019,10,1055.13,6,2,3.821817,1.9109085
04023,2019-11,2019,11,595.22,6,0,0,0
04023,2019-12,2019,12,473.07,6,0,0,0
04023,2020-01,2020,01,698.78,6,0,0,0
04023,2020-02,2020,02,806.96,6,0,0,0
04023,2020-03,2020,03,910.5,6,1,1.978503,1.978503
04023,2020-04,2020,04,1217.11,6,0,0,0
04023,2020-05,2020,05,1318.36,6,1,1.051647,1.051647
04023,2020-06,2020,06,1259.56,6,5,2.907169405,0.581433881
04023,2020-07,2020,07,1262.14,6,1,1.387609,1.387609
04023,2020-08,2020,08,1160.37,6,14,72.115148,5.151082
04023,2020-09,2020,09,1048.42,6,20,123.439033,6.17195165
04023,2020-10,2020,10,988.38,6,12,48.836171,4.06968091666667
04023,2020-11,2020,11,705.86,6,0,0,0
04023,2020-12,2020,12,626.58,6,0,0,0
04025,2013-01,2013,01,5159.2,48.5,0,0,0
04025,2013-02,2013,02,6456.72,48.5,0,0,0
04025,2013-03,2013,03,7604.65,48.5,0,0,0
04025,2013-04,2013,04,8663.2,48.5,0,0,0
04025,2013-05,2013,05,9807.73,48.5,1,0.352495,0.117498333333333
04025,2013-06,2013,06,10844.04,48.5,21,118.916119,5.63415506666667
04025,2013-07,2013,07,10524.32,48.5,18,108.591082,6.03283788888889
04025,2013-08,2013,08,10335.38,48.5,0,0,0
04025,2013-09,2013,09,11018.01,48.5,1,0.005780791,0.00192693033333333
04025,2013-10,2013,10,15326.69,48.5,2,2.741365,0.456894166666667
04025,2013-11,2013,11,10145.37,48.5,9,9.6278503313,0.804019511691667
04025,2013-12,2013,12,9755.72,48.5,0,0,0
04025,2014-01,2014,01,7051.24,48.5,0,0,0
04025,2014-02,2014,02,7101.52,48.5,0,0,0
04025,2014-03,2014,03,10079.66,48.5,0,0,0
04025,2014-04,2014,04,10544.12,48.5,0,0,0
04025,2014-05,2014,05,12357.49,48.5,8,20.60551038,2.65470432
04025,2014-06,2014,06,12512.96,48.5,0,0,0
04025,2014-07,2014,07,11523.03,48.5,4,1.556776164,0.263350062666667
04025,2014-08,2014,08,10160.68,48.5,1,0.01045359,0.00348453
04025,2014-09,2014,09,10723.45,48.5,1,7.941278e-05,2.64709266666667e-05
04025,2014-10,2014,10,9726.69,48.5,1,2.704358e-07,9.01452666666667e-08
04025,2014-11,2014,11,7596.08,48.5,4,10.98425555,1.83070925833333
04025,2014-12,2014,12,5141.11,48.5,0,0,0
04025,2015-01,2015,01,4872.92,48.5,0,0,0
04025,2015-02,2015,02,6860.24,48.5,0,0,0
04025,2015-03,2015,03,9297.66,48.5,0,0,0
04025,2015-04,2015,04,11382.44,48.5,6,12.4430972,2.07384953333333
04025,2015-05,2015,05,11484.66,48.5,0,0,0
04025,2015-06,2015,06,11683.02,48.5,19,49.21158055,2.56320641458333
04025,2015-07,2015,07,11204.09,48.5,0,0,0
04025,2015-08,2015,08,12005.37,48.5,5,8.2165514,1.96179348888889
04025,2015-09,2015,09,9576.12,48.5,1,1.013629,0.337876333333333
04025,2015-10,2015,10,8498.49,48.5,0,0,0
04025,2015-11,2015,11,7698.34,48.5,0,0,0
04025,2015-12,2015,12,6475.68,48.5,0,0,0
04025,2016-01,2016,01,6497.1,48.5,0,0,0
04025,2016-02,2016,02,7963.13,48.5,0,0,0
04025,2016-03,2016,03,9298.79,48.5,0,0,0
04025,2016-04,2016,04,10029.03,48.5,0,0,0
04025,2016-05,2016,05,12274.92,48.5,8,22.5942258,2.79268408888889
04025,2016-06,2016,06,11933.14,48.5,21,52.46766123,2.62336047125
04025,2016-07,2016,07,12354.09,48.5,1,0.0004908502,0.000163616733333333
04025,2016-08,2016,08,9862.08,48.5,12,24.426444133,1.9710031185
04025,2016-09,2016,09,9127.45,48.5,4,2.06952499,0.344920831666667
04025,2016-10,2016,10,9022.28,48.5,12,18.13653138123,1.11266629434429
04025,2016-11,2016,11,7251.87,48.5,5,3.0280945549,0.729863802744444
04025,2016-12,2016,12,7045.12,48.5,0,0,0
04025,2017-01,2017,01,5195.43,48.5,0,0,0
04025,2017-02,2017,02,5976.6,48.5,0,0,0
04025,2017-03,2017,03,10352.09,48.5,0,0,0
04025,2017-04,2017,04,11256.14,48.5,0,0,0
04025,2017-05,2017,05,11667.79,48.5,4,18.550267,3.09171116666667
04025,2017-06,2017,06,13205.29,48.5,28,157.22448212,5.41353854562771
04025,2017-07,2017,07,7866.37,48.5,13,50.9937196,3.88490132888889
04025,2017-08,2017,08,9920.81,48.5,6,10.8086812,1.80144686666667
04025,2017-09,2017,09,10273.49,48.5,9,52.503903,5.833767
04025,2017-10,2017,10,9394.9,48.5,16,23.6987426,1.50402825
04025,2017-11,2017,11,5536.33,48.5,0,0,0
04025,2017-12,2017,12,5104.77,48.5,0,0,0
04025,2018-01,2018,01,5648.97,48.5,1,0.0003827002,0.000127566733333333
04025,2018-02,2018,02,6040.58,48.5,1,0.1038689,0.0346229666666667
04025,2018-03,2018,03,7799.06,48.5,0,0,0
04025,2018-04,2018,04,9284.73,48.5,1,1.942919,0.647639666666667
04025,2018-05,2018,05,11711.87,48.5,2,9.078498,3.026166
04025,2018-06,2018,06,11436.19,48.5,3,2.2130274,0.7376758
04025,2018-07,2018,07,10102.51,48.5,12,27.3765276055,2.38354215345833
04025,2018-08,2018,08,10224.79,48.5,28,84.7368386,3.03491744
04025,2018-09,2018,09,9840.01,48.5,6,0.02993828637,0.0027951492725
04025,2018-10,2018,10,7039.37,48.5,2,1.943393,0.647797666666667
04025,2018-11,2018,11,6099.9,48.5,10,6.7108468012,0.700368988968889
04025,2018-12,2018,12,4117.03,48.5,1,0.0001485472,4.95157333333333e-05
04025,2019-01,2019,01,5639.51,48.5,2,0.2704951,0.0901650333333333
04025,2019-02,2019,02,5559.78,48.5,1,0.04130601,0.01376867
04025,2019-03,2019,03,8869.16,48.5,0,0,0
04025,2019-04,2019,04,10546.55,48.5,1,3.788313e-07,1.262771e-07
04025,2019-05,2019,05,11053.73,48.5,9,15.8859471025,1.32405282583333
04025,2019-06,2019,06,12514.27,48.5,28,28.629524368,0.987901813250505
04025,2019-07,2019,07,11036.39,48.5,8,12.933664693,1.698341673
04025,2019-08,2019,08,11953.46,48.5,29,31.13791724311,1.2237614261975
04025,2019-09,2019,09,9630.3,48.5,15,23.716538126,1.52911635260317
04025,2019-10,2019,10,9912.61,48.5,19,45.711643547,2.55410459248148
04025,2019-11,2019,11,5591.91,48.5,6,9.5428918,1.49664536666667
04025,2019-12,2019,12,4444.34,48.5,2,2.87606392,0.958687973333333
04025,2020-01,2020,01,6464.91,48.5,2,4.211992,1.40399733333333
04025,2020-02,2020,02,7465.78,48.5,1,1.383059,0.461019666666667
04025,2020-03,2020,03,8423.7,48.5,0,0,0
04025,2020-04,2020,04,11260.42,48.5,0,0,0
04025,2020-05,2020,05,12197.18,48.5,2,0.0010508004,0.0003502668
04025,2020-06,2020,06,11653.18,48.5,16,33.875127308,2.11039127266667
04025,2020-07,2020,07,11677.07,48.5,6,6.01382487822,1.520701823185
04025,2020-08,2020,08,10735.44,48.5,59,339.57150765,5.76853054855263
04025,2020-09,2020,09,9699.74,48.5,61,354.9165862,5.82328849809524
04025,2020-10,2020,10,9144.23,48.5,51,251.5483018,4.93798665416667
04025,2020-11,2020,11,6530.47,48.5,0,0,0
04025,2020-12,2020,12,5796.94,48.5,0,0,0
04027,2013-01,2013,01,36392.21,375.4,1,0.09841523,0.049207615
04027,2013-02,2013,02,48376.13,375.4,3,2.4580424,0.96341085
04027,2013-03,2013,03,61509.36,410.4,0,0,0
04027,2013-04,2013,04,69923.61,410.4,0,0,0
04027,2013-05,2013,05,75043.94,410.4,17,52.3805562,3.18891760952381
04027,2013-06,2013,06,76559.43,410.4,26,97.320785092,4.66678993934603
04027,2013-07,2013,07,74410.93,410.4,25,166.13725441,6.69643324203704
04027,2013-08,2013,08,72056.41,410.4,1,1.560215,0.520071666666667
04027,2013-09,2013,09,77066.61,410.4,2,5.576205,1.858735
04027,2013-10,2013,10,81472.95,410.4,3,9.2987363,3.09957876666667
04027,2013-11,2013,11,59091.77,410.4,0,0,0
04027,2013-12,2013,12,63845.66,424.4,0,0,0
04027,2014-01,2014,01,63494.51,424.4,5,2.0673623093,0.578063969477778
04027,2014-02,2014,02,63779.27,424.4,6,1.6196105881,0.0899783660055556
04027,2014-03,2014,03,85364.09,424.4,0,0,0
04027,2014-04,2014,04,90336.71,424.4,0,0,0
04027,2014-05,2014,05,87311.08,424.4,5,6.46399711,1.90421967888889
04027,2014-06,2014,06,86158.14,424.4,4,1.793250719,0.556483857666667
04027,2014-07,2014,07,93284.47,424.4,2,1.286372536,0.428790845333333
04027,2014-08,2014,08,76621.8,389.4,2,0.1443076249,0.036076906225
04027,2014-09,2014,09,83041.12,424.4,0,0,0
04027,2014-10,2014,10,77825.9,424.4,1,8.952091e-05,2.98403033333333e-05
04027,2014-11,2014,11,69372.28,424.4,1,0.126148,0.0420493333333333
04027,2014-12,2014,12,46675.66,424.4,1,0.06273078,0.02091026
04027,2015-01,2015,01,56463.93,424.4,1,0.09071698,0.0302389933333333
04027,2015-02,2015,02,68417.43,424.4,3,0.54122441,0.0601360455555556
04027,2015-03,2015,03,83552.22,424.4,0,0,0
04027,2015-04,2015,04,91857.79,424.4,6,17.642342,2.94039033333333
04027,2015-05,2015,05,93926.99,424.4,0,0,0
04027,2015-06,2015,06,90645.11,424.4,23,70.055328474,3.13020498051852
04027,2015-07,2015,07,90478.93,424.4,2,2.7501051,0.9167017
04027,2015-08,2015,08,91929.21,424.4,3,3.8122024,0.952616566666667
04027,2015-09,2015,09,77038.46,424.4,0,0,0
04027,2015-10,2015,10,72291.77,424.4,0,0,0
04027,2015-11,2015,11,68171.47,424.4,0,0,0
04027,2015-12,2015,12,61575.67,424.4,2,0.23850089,0.0397501483333333
04027,2016-01,2016,01,61884.98,424.4,0,0,0
04027,2016-02,2016,02,72649.15,424.4,1,0.09072764,0.0302425466666667
04027,2016-03,2016,03,78264.94,424.4,0,0,0
04027,2016-04,2016,04,84242.86,424.4,0,0,0
04027,2016-05,2016,05,91008.54,424.4,6,11.56432581,2.5672773175
04027,2016-06,2016,06,90180.73,424.4,18,36.7853916983,2.82487893606389
04027,2016-07,2016,07,94755.11,424.4,7,11.935812887,2.19797357391667
04027,2016-08,2016,08,87375,424.4,16,41.507952729,2.59378343827778
04027,2016-09,2016,09,76055.67,424.4,0,0,0
04027,2016-10,2016,10,75613.88,424.4,0,0,0
04027,2016-11,2016,11,62180.99,424.4,0,0,0
04027,2016-12,2016,12,53854.17,424.4,0,0,0
04027,2017-01,2017,01,56490.1,424.4,1,0.02034366,0.00678122
04027,2017-02,2017,02,56985.13,424.4,2,0.18770294,0.0312838233333333
04027,2017-03,2017,03,84654.41,424.4,0,0,0
04027,2017-04,2017,04,87733.02,424.4,2,3.5677692,1.1892564
04027,2017-05,2017,05,92796.81,424.4,0,0,0
04027,2017-06,2017,06,94634.65,424.4,15,63.9530458,4.52855827619048
