geoid,period,year,month,total_gen,capacity_mw,precip,tmin,tmax,tdmean,state_fips,county_fips,tract_fips,smoke_days,total_pm,total_gen_norm
35029000400,2019-12,2019,12,979.01,10.9,0.815,31.5,56,27.95,35,029,000400,0,0,89.8174311926606
35029000400,2020-01,2020,01,1524.6,10.9,0.105,29.2,59.7,21.9,35,029,000400,0,0,139.871559633028
35029000400,2020-02,2020,02,1601.28,10.9,1.265,32.5,60.35,24.7,35,029,000400,0,0,146.906422018349
35029000400,2020-03,2020,03,1830.07,10.9,1.705,41.3,68.55,32.85,35,029,000400,0,0,167.896330275229
35029000400,2020-04,2020,04,2544.97,10.9,0,45.35,79.3,25.8,35,029,000400,0,0,233.483486238532
35029000400,2020-05,2020,05,2836.82,10.9,0.005,55.65,91,27.55,35,029,000400,0,0,260.25871559633
35029000400,2020-06,2020,06,2665.83,10.9,0.49,63.3,97.3,34.35,35,029,000400,11,53.690201342,244.571559633028
35029000400,2020-07,2020,07,2606.74,10.9,1.29,69.8,99.8,49.8,35,029,000400,5,23.899063,239.150458715596
35029000400,2020-08,2020,08,2462.11,10.9,0.365,68.8,99,47.4,35,029,000400,16,81.26888,225.881651376147
35029000400,2020-09,2020,09,2167.77,10.9,0.395,58.3,88.15,43.3,35,029,000400,18,108.185186,198.877981651376
35029000400,2020-10,2020,10,2073.11,10.9,0.075,45.9,83.7,25.95,35,029,000400,14,77.3116381,190.193577981651
35029000400,2020-11,2020,11,1665.7,10.9,0.04,38.95,72.55,25.55,35,029,000400,0,0,152.816513761468
35029000400,2020-12,2020,12,1536.01,10.9,0.425,25.8,57.55,14.8,35,029,000400,0,0,140.918348623853
35029000500,2014-05,2014,05,4731,52.2,0.05,48.9,82.3,18.2,35,029,000500,5,7.10808073,90.632183908046
35029000500,2014-06,2014,06,16852,52.2,0.05,61.5,97.6,27.5,35,029,000500,5,0.287995160729,322.835249042146
35029000500,2014-07,2014,07,13960,52.2,2.49,65.7,94.5,49.4,35,029,000500,3,6.2313873658,267.432950191571
35029000500,2014-08,2014,08,12803,52.2,2.42,62,87.8,53.1,35,029,000500,0,0,245.268199233717
35029000500,2014-09,2014,09,11493,52.2,5.17,60.2,83.6,52.5,35,029,000500,0,0,220.172413793103
35029000500,2014-10,2014,10,12610,52.2,0.88,46.2,78.5,38.3,35,029,000500,0,0,241.570881226054
35029000500,2014-11,2014,11,9676,52.2,0.53,32.3,64.6,23.9,35,029,000500,0,0,185.363984674329
35029000500,2014-12,2014,12,7753,52.2,0.38,29.3,58.8,25,35,029,000500,0,0,148.524904214559
35029000500,2015-01,2015,01,7065,52.2,1.67,27,53,25.3,35,029,000500,0,0,135.344827586207
35029000500,2015-02,2015,02,10342,52.2,0.19,32.9,65.6,25.8,35,029,000500,0,0,198.122605363985
35029000500,2015-03,2015,03,11543,52.2,0.45,37.9,69,26,35,029,000500,0,0,221.130268199234
35029000500,2015-04,2015,04,14137,52.2,0.13,41.3,74.6,21.8,35,029,000500,0,0,270.823754789272
35029000500,2015-05,2015,05,15331,52.2,0.87,47.5,81.3,27,35,029,000500,0,0,293.697318007663
35029000500,2015-06,2015,06,13836,52.2,0.48,62,94.1,40.8,35,029,000500,5,7.9266464731,265.057471264368
35029000500,2015-07,2015,07,13150,52.2,3.45,65.5,91.7,53.5,35,029,000500,0,0,251.915708812261
35029000500,2015-08,2015,08,13473,52.2,2.2,65.1,94.4,50.7,35,029,000500,3,3.58108861,258.103448275862
35029000500,2015-09,2015,09,11272,52.2,0.76,59.5,88.1,48.5,35,029,000500,0,0,215.938697318008
35029000500,2015-10,2015,10,9322,52.2,2.55,49.6,76.4,42.7,35,029,000500,0,0,178.582375478927
35029000500,2015-11,2015,11,8640,52.2,1.46,33.8,63.9,28,35,029,000500,0,0,165.51724137931
35029000500,2015-12,2015,12,7713,52.2,0.6,26.4,54.9,19.2,35,029,000500,0,0,147.758620689655
35029000500,2016-01,2016,01,8449,52.2,0.48,24.9,53.7,19.4,35,029,000500,0,0,161.858237547893
35029000500,2016-02,2016,02,10689,52.2,0.11,28.6,65.9,12.6,35,029,000500,1,0.1348478,204.770114942529
35029000500,2016-03,2016,03,13820,52.2,0.02,35.7,73,14.2,35,029,000500,1,0.01301567,264.750957854406
35029000500,2016-04,2016,04,14263,52.2,0.78,41.5,74.4,21.8,35,029,000500,0,0,273.23754789272
35029000500,2016-05,2016,05,15747,52.2,0.27,48.9,81.6,24.6,35,029,000500,0,0,301.666666666667
35029000500,2016-06,2016,06,13981,52.2,0.26,61.8,94.8,37.5,35,029,000500,8,21.2190685395,267.835249042146
35029000500,2016-07,2016,07,14966,52.2,0.72,66.7,98,45.2,35,029,000500,3,1.7553324,286.704980842912
35029000500,2016-08,2016,08,13400,52.2,4.13,61.4,88.6,52.3,35,029,000500,1,1.187403,256.704980842912
35029000500,2016-09,2016,09,11425,52.2,1.52,56.3,84.6,46.6,35,029,000500,0,0,218.869731800766
35029000500,2016-10,2016,10,11779,52.2,0.02,47.6,81.6,34.7,35,029,000500,0,0,225.651340996169
35029000500,2016-11,2016,11,8385,52.2,1.5,38,65.2,29.5,35,029,000500,0,0,160.632183908046
35029000500,2016-12,2016,12,6829,52.2,1.54,30.6,57.1,25.4,35,029,000500,0,0,130.823754789272
35029000500,2017-01,2017,01,9628.21,80.3,2.63,30.5,54.7,25.4,35,029,000500,0,0,119.90298879203
35029000500,2017-02,2017,02,12660.14,80.3,0.87,32.8,64.5,22.9,35,029,000500,0,0,157.660523038605
35029000500,2017-03,2017,03,20167.91,80.3,0.01,38.6,74.2,20.8,35,029,000500,0,0,251.15703611457
35029000500,2017-04,2017,04,22128.59,80.3,0.04,41.7,78.1,19,35,029,000500,0,0,275.57397260274
35029000500,2017-05,2017,05,24010.47,80.3,0.19,48.2,83.4,23.1,35,029,000500,0,0,299.009589041096
35029000500,2017-06,2017,06,24535.31,80.3,1.46,60.4,95.6,34.2,35,029,000500,14,61.3162122754,305.545579078456
35029000500,2017-07,2017,07,19356.08,80.3,3.02,64.6,92.9,51.1,35,029,000500,5,17.234723611,241.047073474471
35029000500,2017-08,2017,08,20766.07,80.3,3.16,62,89.3,53.3,35,029,000500,4,8.490783,258.606102117061
35029000500,2017-09,2017,09,19367.55,80.3,0.86,55.8,87.8,42.2,35,029,000500,6,25.0631693,241.189912826899
35029000500,2017-10,2017,10,19003.26,80.3,0.18,46.3,79.4,32.7,35,029,000500,0,0,236.653300124533
35029000500,2017-11,2017,11,12694.7,80.3,0.14,39.4,72.9,25.6,35,029,000500,0,0,158.090909090909
35029000500,2017-12,2017,12,11266.72,80.3,0.25,27.5,59.3,16.7,35,029,000500,0,0,140.307845579078
35029000500,2018-01,2018,01,12197.11,80.3,0.01,25.1,59.1,12.1,35,029,000500,0,0,151.894271481943
35029000500,2018-02,2018,02,13465.97,80.3,1.49,33.3,64.3,18.1,35,029,000500,1,0.0006519877,167.695765877958
35029000500,2018-03,2018,03,17771.46,80.3,0.25,36.3,68.8,17,35,029,000500,1,0.003602032,221.313325031133
35029000500,2018-04,2018,04,20718.01,80.3,0,45.3,80,15.5,35,029,000500,12,35.657997964719,258.007596513076
35029000500,2018-05,2018,05,23950.24,80.3,0,51.3,88.7,17.7,35,029,000500,14,21.299882144,298.259526774595
35029000500,2018-06,2018,06,24229.43,80.3,1.35,62.2,97.3,31.9,35,029,000500,5,7.65375957589,301.736363636364
35029000500,2018-07,2018,07,21154.99,80.3,4.65,65.6,93.5,50,35,029,000500,3,5.17764194,263.449439601494
35029000500,2018-08,2018,08,21052.01,80.3,1.32,63.9,93,51,35,029,000500,9,20.314903,262.16699875467
35029000500,2018-09,2018,09,20036.87,80.3,1.4,57.4,87.2,47.5,35,029,000500,1,1.441317,249.525155666252
35029000500,2018-10,2018,10,14830.11,80.3,2.54,47.7,71.5,41.4,35,029,000500,0,0,184.683810709838
35029000500,2018-11,2018,11,13537.88,80.3,0.1,30.4,63.1,20.2,35,029,000500,2,1.51769884,168.591282689913
35029000500,2018-12,2018,12,10026.93,80.3,0.9,29.6,54.4,22.6,35,029,000500,0,0,124.868368617684
35029000500,2019-01,2019,01,11648.73,80.3,0.26,26.4,55.1,21,35,029,000500,0,0,145.065130759651
35029000500,2019-02,2019,02,12312.6,80.3,0.16,28.5,58.5,18.5,35,029,000500,1,5.528369e-05,153.332503113325
35029000500,2019-03,2019,03,17486.65,80.3,0.58,36.2,68.5,20.9,35,029,000500,0,0,217.766500622665
35029000500,2019-04,2019,04,19984.97,80.3,0.22,42.2,76.5,22.6,35,029,000500,0,0,248.878829389788
35029000500,2019-05,2019,05,22027.52,80.3,0.23,47.4,80.3,23.3,35,029,000500,1,6.852378,274.315317559153
35029000500,2019-06,2019,06,23995.03,80.3,1.19,57.5,92.7,31.6,35,029,000500,15,29.5222079,298.817310087173
35029000500,2019-07,2019,07,21895.58,80.3,1.7,65.8,96.3,45.4,35,029,000500,2,0.0038563425,272.672229140722
35029000500,2019-08,2019,08,21892.66,80.3,2.62,65.1,95.4,50.5,35,029,000500,0,0,272.635865504359
35029000500,2019-09,2019,09,18691.71,80.3,1.75,58.9,87.3,49.1,35,029,000500,0,0,232.773474470735
35029000500,2019-10,2019,10,18259.03,80.3,0.89,43.3,75.5,30.6,35,029,000500,1,3.151777,227.385180572852
35029000500,2019-11,2019,11,11409.51,80.3,3.82,34.3,62.9,27.1,35,029,000500,2,1.2371556231,142.086052303861
35029000500,2019-12,2019,12,9355.01,80.3,0.57,28.7,54,25.2,35,029,000500,0,0,116.500747198007
35029000500,2020-01,2020,01,12848.81,80.3,0.13,27,57.4,20.1,35,029,000500,0,0,160.010087173101
35029000500,2020-02,2020,02,13763.74,80.3,1.25,29.5,58.5,22.8,35,029,000500,0,0,171.40398505604
35029000500,2020-03,2020,03,15346.46,80.3,1.55,37.8,66.4,29.8,35,029,000500,0,0,191.114072229141
35029000500,2020-04,2020,04,21650.56,80.3,0,41.5,76.9,22.7,35,029,000500,0,0,269.620921544209
35029000500,2020-05,2020,05,23214.89,80.3,0,51.5,88.2,25.1,35,029,000500,0,0,289.10199252802
35029000500,2020-06,2020,06,21226.21,80.3,0.42,58.8,94.6,32.7,35,029,000500,13,57.96310012,264.336363636364
35029000500,2020-07,2020,07,21260.88,80.3,1.8,66.6,97.4,47.2,35,029,000500,8,26.2600671589,264.768119551681
35029000500,2020-08,2020,08,19705,80.3,0.5,65.3,96.8,45.5,35,029,000500,17,85.4131693084,245.392278953923
35029000500,2020-09,2020,09,18438.78,80.3,3.08,54.6,85.9,40.3,35,029,000500,18,107.623601,229.623661270237
35029000500,2020-10,2020,10,17909.04,80.3,0.33,43,81.9,25.1,35,029,000500,16,80.175316684,223.026650062267
35029000500,2020-11,2020,11,14150.84,80.3,0.12,36.5,69.8,23.7,35,029,000500,0,0,176.224657534247
35029000500,2020-12,2020,12,13398.78,80.3,0.42,23.9,55.5,12,35,029,000500,0,0,166.85902864259
35031945200,2018-05,2018,05,2071.68,8,0.22,39.2,77.8,15,35,031,945200,0,0,258.96
35031945200,2018-06,2018,06,2226.34,8,0.66,48.8,88.6,20.6,35,031,945200,1,0.9835639,278.2925
35031945200,2018-07,2018,07,1940.54,8,2,57,88.1,44.7,35,031,945200,5,16.401854,242.5675
35031945200,2018-08,2018,08,1937.45,8,1.86,53.8,86.4,43.2,35,031,945200,12,60.033177,242.18125
35031945200,2018-09,2018,09,1862.12,8,1.1,46.6,81.3,36.7,35,031,945200,1,2.359741,232.765
35031945200,2018-10,2018,10,1388.55,8,1.53,36.9,62.6,36.2,35,031,945200,0,0,173.56875
35031945200,2018-11,2018,11,1144.59,8,0.1,17.6,53.3,12.2,35,031,945200,0,0,143.07375
35031945200,2018-12,2018,12,828.73,8,0.64,14.9,44.5,16,35,031,945200,0,0,103.59125
35031945200,2019-01,2019,01,902.97,8,1.08,15.6,40.6,18.4,35,031,945200,0,0,112.87125
35031945200,2019-02,2019,02,951.46,8,1.81,17.7,42.6,17.5,35,031,945200,0,0,118.9325
35031945200,2019-03,2019,03,1417.41,8,1.3,28.4,56,21.9,35,031,945200,0,0,177.17625
35031945200,2019-04,2019,04,1668.61,8,0.53,31.7,64.7,22.7,35,031,945200,0,0,208.57625
35031945200,2019-05,2019,05,1776.45,8,1.63,36.1,65.7,27.4,35,031,945200,0,0,222.05625
35031945200,2019-06,2019,06,1998.17,8,0.15,46.1,82.9,28.9,35,031,945200,12,34.341912,249.77125
35031945200,2019-07,2019,07,1891.35,8,0.38,55.9,89,38.6,35,031,945200,6,6.76139819,236.41875
35031945200,2019-08,2019,08,1925.36,8,0.39,54.6,88.4,39.3,35,031,945200,4,10.344857,240.67
35031945200,2019-09,2019,09,1589.32,8,1.29,48.6,80.1,38.2,35,031,945200,1,2.227677,198.665
35031945200,2019-10,2019,10,1562.23,8,0.08,27,66.8,14.6,35,031,945200,3,4.56081669,195.27875
35031945200,2019-11,2019,11,970.95,8,1.22,22.1,57,16.6,35,031,945200,5,6.87111324,121.36875
35031945200,2019-12,2019,12,707.73,8,0.83,18.1,43.5,18.8,35,031,945200,0,0,88.46625
35031945200,2020-01,2020,01,1026.92,8,0.97,17.1,44.3,18.5,35,031,945200,0,0,128.365
35031945200,2020-02,2020,02,1078.57,8,0.89,19.9,48.5,17.2,35,031,945200,0,0,134.82125
35031945200,2020-03,2020,03,1232.67,8,0.73,27.9,57,21.7,35,031,945200,0,0,154.08375
35031945200,2020-04,2020,04,1714.2,8,0.36,30.1,66.2,18.7,35,031,945200,0,0,214.275
35031945200,2020-05,2020,05,1910.78,8,0.09,39.4,79.3,18.6,35,031,945200,0,0,238.8475
35031945200,2020-06,2020,06,1795.61,8,0.07,50.1,86.5,23.4,35,031,945200,14,55.7513171,224.45125
35031945200,2020-07,2020,07,1755.81,8,2.39,55.5,88.1,38.4,35,031,945200,2,3.342236,219.47625
35031945200,2020-08,2020,08,1658.39,8,0.96,55.9,90.6,37.8,35,031,945200,19,114.3512717,207.29875
35031945200,2020-09,2020,09,1460.13,8,0.22,43.4,82.4,26,35,031,945200,18,102.595109,182.51625
35031945200,2020-10,2020,10,1396.37,8,0.72,31.8,73.5,12.7,35,031,945200,11,56.75784206,174.54625
35031945200,2020-11,2020,11,1121.95,8,0.42,25.3,58.5,22.7,35,031,945200,0,0,140.24375
35031945200,2020-12,2020,12,1034.6,8,0.23,11.3,45.9,9.4,35,031,945200,0,0,129.325
35035000500,2013-01,2013,01,781.64,5,0.06,22,52.5,13.6,35,035,000500,0,0,156.328
35035000500,2013-02,2013,02,841.95,5,0.04,25.4,58.6,10.6,35,035,000500,0,0,168.39
35035000500,2013-03,2013,03,1066.01,5,0,35.4,70.1,12,35,035,000500,0,0,213.202
35035000500,2013-04,2013,04,1021.49,5,0,44.2,77.2,13.6,35,035,000500,0,0,204.298
35035000500,2013-05,2013,05,1152.23,5,0.38,52.9,84.8,20.3,35,035,000500,1,0.0866201,230.446
35035000500,2013-06,2013,06,1101.5,5,0.45,65,97.5,35.5,35,035,000500,19,86.28173090055,220.3
35035000500,2013-07,2013,07,1080.56,5,2.57,67.6,91.7,53.5,35,035,000500,6,14.75126814,216.112
35035000500,2013-08,2013,08,1058.21,5,1.15,64.3,92.8,52,35,035,000500,6,15.787753,211.642
35035000500,2013-09,2013,09,1014.92,5,4.13,59.9,84,50.5,35,035,000500,1,2.798015,202.984
35035000500,2013-10,2013,10,1115.51,5,0.04,43.2,75.7,29.3,35,035,000500,0,0,223.102
35035000500,2013-11,2013,11,826.88,5,0.46,35.7,62.3,27.7,35,035,000500,0,0,165.376
35035000500,2013-12,2013,12,792.1,5,0.52,27.6,54.6,22,35,035,000500,0,0,158.42
35035000500,2014-01,2014,01,354.72,5,0,24,57.4,10.6,35,035,000500,0,0,70.944
35035000500,2014-02,2014,02,342.41,5,0.06,35.6,64.7,16.3,35,035,000500,0,0,68.482
35035000500,2014-03,2014,03,428.89,5,0.46,37.2,68.8,18.9,35,035,000500,0,0,85.778
35035000500,2014-04,2014,04,414.49,5,0.22,42.9,75.8,15.4,35,035,000500,0,0,82.898
35035000500,2014-05,2014,05,771.04,5,0.22,50.3,82.5,19.6,35,035,000500,2,7.694915,154.208
35035000500,2014-06,2014,06,1711.61,5,0.01,65.6,97.8,31,35,035,000500,2,0.28810608,342.322
35035000500,2014-07,2014,07,1422.61,5,2.46,66.6,94.2,49.7,35,035,000500,3,3.5714729,284.522
35035000500,2014-08,2014,08,1396.15,5,1.71,64.5,87.7,53.7,35,035,000500,0,0,279.23
35035000500,2014-09,2014,09,1257.79,5,4.19,60.9,82.8,54.1,35,035,000500,0,0,251.558
35035000500,2014-10,2014,10,1334.84,5,0.52,48.5,78.6,38.4,35,035,000500,1,1.103253,266.968
35035000500,2014-11,2014,11,1010.19,5,0.45,34.1,62.7,25,35,035,000500,0,0,202.038
35035000500,2014-12,2014,12,822.28,5,0.36,30.7,58.3,24.1,35,035,000500,0,0,164.456
35035000500,2015-01,2015,01,614.38,5,1.39,27.6,52.1,25.4,35,035,000500,0,0,122.876
35035000500,2015-02,2015,02,819.13,5,0.22,33,62.6,25.9,35,035,000500,0,0,163.826
35035000500,2015-03,2015,03,959.85,5,0.48,39.4,68.9,27,35,035,000500,0,0,191.97
35035000500,2015-04,2015,04,1125.84,5,0.67,45,74.8,24.5,35,035,000500,1,0.1062947,225.168
35035000500,2015-05,2015,05,1181.53,5,1.47,50.3,81.4,29.7,35,035,000500,0,0,236.306
35035000500,2015-06,2015,06,1107.73,5,0.84,65,93.5,44.2,35,035,000500,1,1.962922,221.546
35035000500,2015-07,2015,07,1055.93,5,2.71,66.8,93.4,53.6,35,035,000500,0,0,211.186
35035000500,2015-08,2015,08,1089.56,5,1.84,66.8,95.4,50,35,035,000500,6,16.131304,217.912
35035000500,2015-09,2015,09,949.07,5,0.6,63.7,89.5,48.2,35,035,000500,0,0,189.814
35035000500,2015-10,2015,10,798.65,5,2.06,50.9,76.7,42.6,35,035,000500,0,0,159.73
35035000500,2015-11,2015,11,732.24,5,1,36.4,63.6,28.9,35,035,000500,0,0,146.448
35035000500,2015-12,2015,12,659.12,5,0.42,29.3,55.4,20.8,35,035,000500,0,0,131.824
35035000500,2016-01,2016,01,516.19,5,0.47,26.3,52.9,18.6,35,035,000500,0,0,103.238
35035000500,2016-02,2016,02,627.39,5,0.01,30.7,65.3,12.8,35,035,000500,0,0,125.478
35035000500,2016-03,2016,03,780.24,5,0,39.1,72.5,15.1,35,035,000500,0,0,156.048
35035000500,2016-04,2016,04,790.75,5,0.51,43.2,75,22,35,035,000500,0,0,158.15
35035000500,2016-05,2016,05,871.65,5,0.92,51.2,82.3,25.9,35,035,000500,0,0,174.33
35035000500,2016-06,2016,06,795.79,5,0.97,64.5,94.8,40.4,35,035,000500,6,14.6831390009,159.158
35035000500,2016-07,2016,07,841.23,5,0.54,69.9,98.5,43.9,35,035,000500,2,1.08852936908,168.246
35035000500,2016-08,2016,08,1056.8,5,1.75,63.7,90.1,52.3,35,035,000500,1,0.9369957,211.36
35035000500,2016-09,2016,09,1262.93,5,0.82,59.4,86.2,48.3,35,035,000500,0,0,252.586
35035000500,2016-10,2016,10,1538.33,5,0.76,51.5,81.8,37.1,35,035,000500,0,0,307.666
35035000500,2016-11,2016,11,1376.09,5,0.35,38.7,65.6,29,35,035,000500,0,0,275.218
35035000500,2016-12,2016,12,1153.61,5,1.32,31.1,57.5,24,35,035,000500,0,0,230.722
35035000500,2017-01,2017,01,551.36,5,3.04,33.1,55.3,25.7,35,035,000500,0,0,110.272
35035000500,2017-02,2017,02,621.8,5,0.2,35,65.1,22.2,35,035,000500,0,0,124.36
35035000500,2017-03,2017,03,1065.24,5,0.11,41.3,75.1,20.6,35,035,000500,0,0,213.048
35035000500,2017-04,2017,04,1175.83,5,0.94,45.4,78.4,21.1,35,035,000500,0,0,235.166
35035000500,2017-05,2017,05,1263.74,5,0,51,83.2,26,35,035,000500,0,0,252.748
35035000500,2017-06,2017,06,1377.41,5,0.57,63.1,95.6,35.2,35,035,000500,11,38.064215,275.482
35035000500,2017-07,2017,07,1003.66,5,1.93,66.8,93.7,51.3,35,035,000500,3,11.80216,200.732
35035000500,2017-08,2017,08,1103.17,5,3.07,64.9,89.9,54.3,35,035,000500,2,3.258134,220.634
35035000500,2017-09,2017,09,1055.95,5,0.68,59.6,88.4,43.2,35,035,000500,7,33.0222249,211.19
35035000500,2017-10,2017,10,1004.48,5,1.01,47.9,78.8,35.5,35,035,000500,0,0,200.896
35035000500,2017-11,2017,11,633.84,5,0.21,40.8,71.4,27.5,35,035,000500,0,0,126.768
35035000500,2017-12,2017,12,590.53,5,0,27.6,58.1,16.6,35,035,000500,0,0,118.106
35035000500,2018-01,2018,01,578.36,5,0.03,23.3,57.6,10.4,35,035,000500,0,0,115.672
35035000500,2018-02,2018,02,680.17,5,1.32,34.8,63.9,19.2,35,035,000500,0,0,136.034
35035000500,2018-03,2018,03,879.53,5,0.03,38.5,69.7,17,35,035,000500,0,0,175.906
35035000500,2018-04,2018,04,1065.9,5,0,46.5,79.4,17.2,35,035,000500,2,5.50103594795,213.18
35035000500,2018-05,2018,05,1228.33,5,0.02,55.1,89.7,20,35,035,000500,3,4.7733514,245.666
35035000500,2018-06,2018,06,1320.03,5,1.03,66,97.8,34.8,35,035,000500,4,7.8120489,264.006
35035000500,2018-07,2018,07,1150.57,5,1.53,68.3,94.3,49.1,35,035,000500,3,5.8785787,230.114
35035000500,2018-08,2018,08,1148.74,5,1.36,66.1,93.4,50.7,35,035,000500,11,24.297449,229.748
35035000500,2018-09,2018,09,1104.08,5,2.31,59.7,87.3,48.6,35,035,000500,1,1.184038,220.816
35035000500,2018-10,2018,10,823.29,5,3.21,50.1,71.9,43.7,35,035,000500,0,0,164.658
35035000500,2018-11,2018,11,678.65,5,0.09,32.3,61.7,22.7,35,035,000500,3,3.60995641,135.73
35035000500,2018-12,2018,12,491.37,5,1.21,31,54,24.1,35,035,000500,0,0,98.274
35035000500,2019-01,2019,01,576.41,5,0.11,27.8,54.7,21.3,35,035,000500,0,0,115.282
35035000500,2019-02,2019,02,607.36,5,0.11,31,60.4,17.6,35,035,000500,0,0,121.472
35035000500,2019-03,2019,03,904.8,5,0.48,38.7,68.6,22.7,35,035,000500,1,0.1552328,180.96
35035000500,2019-04,2019,04,1065.16,5,0.51,44.7,76.4,25.9,35,035,000500,0,0,213.032
35035000500,2019-05,2019,05,1133.99,5,0.19,49.7,81.3,26.4,35,035,000500,0,0,226.798
35035000500,2019-06,2019,06,1275.53,5,1.19,59.5,92,37.6,35,035,000500,8,13.8038834,255.106
35035000500,2019-07,2019,07,1207.34,5,0.94,67,96.4,47,35,035,000500,2,2.870988,241.468
35035000500,2019-08,2019,08,1229.05,5,2,67.9,96.5,50.1,35,035,000500,0,0,245.81
35035000500,2019-09,2019,09,1014.54,5,1.25,62.6,88.4,52.7,35,035,000500,0,0,202.908
35035000500,2019-10,2019,10,997.25,5,1.56,46.3,74.4,35.1,35,035,000500,2,1.36564925,199.45
35035000500,2019-11,2019,11,619.81,5,2.07,34,63.6,28.1,35,035,000500,1,6.40974,123.962
35035000500,2019-12,2019,12,451.78,5,0.08,29.2,55.1,24.9,35,035,000500,0,0,90.356
35035000500,2020-01,2020,01,691.16,5,0.45,29.3,56.7,21.5,35,035,000500,0,0,138.232
35035000500,2020-02,2020,02,725.93,5,1.05,32.1,57.4,24,35,035,000500,0,0,145.186
35035000500,2020-03,2020,03,829.65,5,1.94,42.1,67.8,32.3,35,035,000500,0,0,165.93
35035000500,2020-04,2020,04,1153.74,5,0,46.9,77.3,24.6,35,035,000500,0,0,230.748
35035000500,2020-05,2020,05,1286.05,5,0.01,55.5,88.8,26.4,35,035,000500,0,0,257.21
35035000500,2020-06,2020,06,1208.53,5,0.52,64.5,95,37,35,035,000500,11,40.53324251,241.706
35035000500,2020-07,2020,07,1181.74,5,0.83,70.8,98.2,49.8,35,035,000500,1,3.644486,236.348
35035000500,2020-08,2020,08,1116.17,5,1.32,66.5,97.2,46.3,35,035,000500,15,69.579214,223.234
35035000500,2020-09,2020,09,982.74,5,1.41,55.3,85.3,41.8,35,035,000500,20,113.6038,196.548
35035000500,2020-10,2020,10,939.82,5,0.49,44.6,80.5,24.4,35,035,000500,16,98.871314,187.964
35035000500,2020-11,2020,11,755.13,5,0.13,37.7,70.6,25,35,035,000500,0,0,151.026
35035000500,2020-12,2020,12,696.34,5,0.1,22.8,55.5,10.8,35,035,000500,0,0,139.268
35035000601,2018-10,2018,10,830.6,5,3.18,49.9,72.4,44.2,35,035,000601,0,0,166.12
35035000601,2018-11,2018,11,684.67,5,0.08,32.2,62,23.6,35,035,000601,5,3.891432623,136.934
35035000601,2018-12,2018,12,495.73,5,1.05,30.8,54.1,24.7,35,035,000601,0,0,99.146
35035000601,2019-01,2019,01,644.44,5,0.09,27.9,54.6,21.7,35,035,000601,0,0,128.888
35035000601,2019-02,2019,02,679.05,5,0.08,30.5,60.4,18.3,35,035,000601,0,0,135.81
35035000601,2019-03,2019,03,1011.59,5,0.45,38.6,69.2,23,35,035,000601,1,1.902743,202.318
35035000601,2019-04,2019,04,1190.86,5,0.49,45,76.9,26.1,35,035,000601,0,0,238.172
35035000601,2019-05,2019,05,1267.82,5,0.19,50.7,81.9,27,35,035,000601,0,0,253.564
35035000601,2019-06,2019,06,1426.06,5,1.17,60.5,92.4,38.4,35,035,000601,11,15.832454994,285.212
35035000601,2019-07,2019,07,1349.83,5,0.91,67.6,96.8,47.9,35,035,000601,2,3.038566,269.966
35035000601,2019-08,2019,08,1374.1,5,1.7,68.5,96.6,51.1,35,035,000601,2,0.0024080736,274.82
35035000601,2019-09,2019,09,1134.27,5,1.24,62.7,88.6,52.5,35,035,000601,2,0.01025973,226.854
35035000601,2019-10,2019,10,1114.94,5,1.32,46.6,74.7,35.2,35,035,000601,2,3.525523,222.988
35035000601,2019-11,2019,11,692.96,5,2.19,33.7,63.4,28.5,35,035,000601,2,5.74625288794,138.592
35035000601,2019-12,2019,12,505.1,5,0.03,28.3,55,25.4,35,035,000601,0,0,101.02
35035000601,2020-01,2020,01,532.58,5,0.32,28.5,56.6,21.6,35,035,000601,0,0,106.516
35035000601,2020-02,2020,02,559.37,5,1.07,32,57.5,24.6,35,035,000601,0,0,111.874
35035000601,2020-03,2020,03,639.29,5,1.71,42.2,68,32.9,35,035,000601,0,0,127.858
35035000601,2020-04,2020,04,889.02,5,0,47.8,77.7,24.7,35,035,000601,0,0,177.804
35035000601,2020-05,2020,05,990.97,5,0.06,56.4,89.3,27.2,35,035,000601,0,0,198.194
35035000601,2020-06,2020,06,931.24,5,0.35,64.5,95.2,36.9,35,035,000601,12,43.693715472,186.248
35035000601,2020-07,2020,07,910.6,5,0.73,71.2,98.6,49.6,35,035,000601,4,3.45326638,182.12
35035000601,2020-08,2020,08,860.07,5,0.94,67.5,97.4,47.3,35,035,000601,15,72.778026,172.014
35035000601,2020-09,2020,09,757.25,5,1.36,55.3,85.4,42.5,35,035,000601,22,116.776057049,151.45
35035000601,2020-10,2020,10,724.19,5,0.46,43.2,81.4,24.6,35,035,000601,16,99.96885,144.838
35035000601,2020-11,2020,11,581.87,5,0.1,36.9,70.6,25.5,35,035,000601,0,0,116.374
35035000601,2020-12,2020,12,536.57,5,0.15,22.2,55.4,11.1,35,035,000601,0,0,107.314
35035000603,2013-12,2013,12,929,8,0.65,27.6,53.7,20.8,35,035,000603,0,0,116.125
35035000603,2014-01,2014,01,587.47,8,0,23.8,56.6,9.8,35,035,000603,0,0,73.43375
35035000603,2014-02,2014,02,567.08,8,0.07,35.2,63.4,15.7,35,035,000603,0,0,70.885
35035000603,2014-03,2014,03,710.32,8,0.58,36.8,67.1,18.3,35,035,000603,0,0,88.79
