GEOID,year,month,smoke_days,total_pm
04013723305,2017,10,1,1.584764
04013723305,2017,11,1,0.02896703
04013723305,2018,01,3,0.09220943
04013723305,2018,05,2,0.036969033
04013723305,2018,06,1,0.02427798
04013723305,2018,07,1,3.116666
04013723305,2018,08,8,27.512676
04013723305,2018,11,2,11.180391
04013723305,2018,12,1,0.08824006
04013723305,2019,01,2,0.06877475
04013723305,2019,06,3,4.640825148
04013723305,2019,10,3,5.570005211
04013723305,2019,11,1,0.0006874736
04013723305,2020,01,1,0.02560256
04013723305,2020,08,16,84.610624
04013723305,2020,09,21,199.319992
04013723305,2020,10,16,74.277068
04013723306,2013,05,5,5.4150245907
04013723306,2013,06,4,25.669576
04013723306,2013,07,7,29.562725
04013723306,2013,09,1,0.03095717
04013723306,2014,03,1,0.02622141
04013723306,2014,05,3,5.931523
04013723306,2014,07,2,0
04013723306,2015,04,2,2.433791
04013723306,2015,06,5,11.958601
04013723306,2015,08,2,2.416829
04013723306,2016,03,1,0.1691335
04013723306,2016,05,1,0.04273562
04013723306,2016,06,5,10.15053968
04013723306,2016,08,5,13.146433
04013723306,2017,06,9,18.577599897
04013723306,2017,07,2,0.1307727
04013723306,2017,08,2,6.565261
04013723306,2017,09,2,14.183993
04013723306,2017,10,3,2.83924134
04013723306,2018,07,1,2.875643
04013723306,2018,08,8,28.4311621
04013723306,2018,11,3,5.5197334
04013723306,2019,06,3,4.64757675
04013723306,2019,07,2,0.0009849892
04013723306,2019,09,1,0
04013723306,2019,10,5,7.26349769
04013723306,2019,11,1,0.03787436
04013723306,2020,06,2,0.03126367
04013723306,2020,07,1,0.02898601
04013723306,2020,08,16,85.723585
04013723306,2020,09,21,190.190676
04013723306,2020,10,17,72.59633135
04013816900,2013,01,1,0.1613851
04013816900,2013,05,2,4.151656
04013816900,2013,06,4,18.59957
04013816900,2013,07,6,26.556793
04013816900,2014,05,3,7.493747
04013816900,2014,07,1,0.3749459
04013816900,2015,04,1,1.611075
04013816900,2015,06,5,9.7006709
04013816900,2015,08,1,1.346771
04013816900,2016,04,1,0.4156062
04013816900,2016,06,6,20.69319
04013816900,2016,08,4,7.626369
04013816900,2017,06,10,38.4920794
04013816900,2017,07,2,8.660859
04013816900,2017,08,2,5.746616
04013816900,2017,09,2,16.896425
04013816900,2017,10,3,5.369434
04013816900,2018,05,1,0.9098968
04013816900,2018,07,1,2.79427
04013816900,2018,08,9,40.4355813
04013816900,2018,11,3,7.8935647
04013816900,2019,06,9,18.3551636
04013816900,2019,08,1,2.141799
04013816900,2019,10,4,8.2944806
04013816900,2019,11,1,2.701993
04013816900,2020,05,1,2.204848
04013816900,2020,06,9,19.7349621
04013816900,2020,08,16,118.271993
04013816900,2020,09,21,131.529226
04013816900,2020,10,16,60.674168
04013980500,2013,05,2,5.068234
04013980500,2013,06,4,22.799539
04013980500,2013,07,6,27.572837
04013980500,2014,05,2,3.610781
04013980500,2015,04,1,1.657585
04013980500,2015,06,4,8.99223
04013980500,2015,08,1,1.251341
04013980500,2016,06,6,16.721366
04013980500,2016,08,4,7.341372
04013980500,2017,06,8,24.1688493
04013980500,2017,07,2,8.161566
04013980500,2017,08,2,6.294044
04013980500,2017,09,2,15.760425
04013980500,2017,10,2,3.694105
04013980500,2018,05,1,5.075327
04013980500,2018,07,1,2.628386
04013980500,2018,08,9,43.397325
04013980500,2018,11,2,10.062482
04013980500,2019,06,8,10.3609529
04013980500,2019,07,1,1.209448
04013980500,2019,10,2,6.859559
04013980500,2019,11,1,3.043774
04013980500,2020,06,6,11.4330375
04013980500,2020,08,16,101.418557
04013980500,2020,09,21,134.705728
04013980500,2020,10,16,62.426131
04013980600,2013,01,1,0.6223283
04013980600,2013,05,2,4.509426
04013980600,2013,06,4,16.877084
04013980600,2013,07,6,26.027296
04013980600,2014,05,3,9.674632
04013980600,2014,07,1,0.07181418
04013980600,2015,04,1,1.631858
04013980600,2015,06,4,10.563911
04013980600,2015,08,1,1.622109
04013980600,2016,04,1,2.235287
04013980600,2016,06,6,17.910098
04013980600,2016,08,4,7.86262
04013980600,2017,06,10,40.202747
04013980600,2017,07,2,8.334854
04013980600,2017,08,2,5.189489
04013980600,2017,09,2,19.612967
04013980600,2017,10,3,5.389001
04013980600,2018,05,1,6.823979
04013980600,2018,07,1,3.106048
04013980600,2018,08,9,39.6307685
04013980600,2018,11,3,9.891393
04013980600,2019,06,10,22.3742496
04013980600,2019,08,1,2.015842
04013980600,2019,10,4,8.985272
04013980600,2019,11,1,2.243793
04013980600,2020,06,9,20.7860676
04013980600,2020,08,16,127.960935
04013980600,2020,09,21,120.308882
04013980600,2020,10,16,58.123719
04015950704,2013,05,1,2.69238
04015950704,2013,06,6,23.65343
04015950704,2013,07,7,39.563435
04015950704,2014,02,1,0.09021101
04015950704,2014,05,2,5.429837
04015950704,2014,06,1,1.981774
04015950704,2014,07,1,0.542405
04015950704,2015,04,2,5.509922
04015950704,2015,06,8,30.967055
04015950704,2015,08,4,13.256872
04015950704,2016,06,4,13.7004225
04015950704,2016,07,2,2.740806039
04015950704,2016,08,7,17.2054169
04015950704,2017,03,1,0.1131697
04015950704,2017,06,3,12.2076416
04015950704,2017,07,3,6.747853
04015950704,2017,08,1,1.836183
04015950704,2017,09,3,11.608699
04015950704,2017,10,2,6.599798
04015950704,2018,06,3,3.8226015
04015950704,2018,07,7,20.900518688
04015950704,2018,08,10,33.004065
04015950704,2018,11,3,4.67349009
04015950704,2019,06,1,0.7875641
04015950704,2019,07,1,0.7916257
04015950704,2019,09,3,7.533886
04015950704,2019,11,3,14.039524
04015950704,2020,02,1,2.053285
04015950704,2020,06,4,10.408121
04015950704,2020,08,20,119.128077
04015950704,2020,09,21,117.4360609
04015950704,2020,10,16,83.394817
04015950705,2013,05,1,3.00489
04015950705,2013,06,6,23.926771
04015950705,2013,07,7,41.07303
04015950705,2014,05,3,4.3356897
04015950705,2014,06,1,2.049484
04015950705,2014,07,1,1.044672
04015950705,2015,04,2,5.62136
04015950705,2015,06,8,31.490248
04015950705,2015,08,4,11.194073
04015950705,2016,06,3,13.062961
04015950705,2016,07,1,2.68788
04015950705,2016,08,7,18.719065
04015950705,2017,03,1,0.004268909
04015950705,2017,06,3,12.2719911
04015950705,2017,07,2,7.371594
04015950705,2017,08,1,1.828993
04015950705,2017,09,3,11.609496
04015950705,2017,10,3,7.09596123
04015950705,2018,06,3,3.8267923
04015950705,2018,07,6,21.656061
04015950705,2018,08,10,33.82635
04015950705,2018,11,2,4.840421
04015950705,2019,06,1,0.7345569
04015950705,2019,07,1,0.8717805
04015950705,2019,09,3,7.539215
04015950705,2019,11,3,14.5170852
04015950705,2020,02,1,1.971237
04015950705,2020,06,4,10.717752
04015950705,2020,08,20,119.6109022
04015950705,2020,09,21,116.7083352
04015950705,2020,10,16,82.6015455
04015952002,2013,05,1,3.293693
04015952002,2013,06,6,33.071198
04015952002,2013,07,9,55.846063
04015952002,2014,05,1,3.288949
04015952002,2014,06,1,1.804871
04015952002,2014,07,1,3.113803
04015952002,2015,02,1,1.199216
04015952002,2015,04,1,4.343081
04015952002,2015,06,8,47.873671
04015952002,2015,08,3,17.768463
04015952002,2016,02,2,3.158245
04015952002,2016,06,2,8.433493
04015952002,2016,07,2,9.48902
04015952002,2016,08,8,24.2937092
04015952002,2017,06,4,12.575922252
04015952002,2017,07,2,4.76085
04015952002,2017,08,3,3.49632483
04015952002,2017,09,3,14.77763
04015952002,2017,10,3,9.067421
04015952002,2018,02,1,0.08534428
04015952002,2018,05,1,2.453155
04015952002,2018,06,2,5.438238
04015952002,2018,07,7,36.147586
04015952002,2018,08,11,41.0693191
04015952002,2018,11,3,7.517756
04015952002,2019,07,1,2.098825
04015952002,2019,09,3,8.518696
04015952002,2019,11,1,1.624911
04015952002,2020,02,1,2.574864
04015952002,2020,06,3,6.79401881599
04015952002,2020,07,2,2.36540831
04015952002,2020,08,19,132.718409138
04015952002,2020,09,22,145.7156031
04015952002,2020,10,16,92.456611
04015954800,2013,04,1,0.01346122
04015954800,2013,05,1,2.284461
04015954800,2013,06,6,23.963399
04015954800,2013,07,9,50.0300679
04015954800,2013,11,1,0.01168107
04015954800,2014,02,1,0.03731354
04015954800,2014,05,4,7.53670006
04015954800,2014,06,1,1.581756
04015954800,2014,07,1,1.096606
04015954800,2014,09,1,0.0003088078
04015954800,2014,10,1,0.001197068
04015954800,2014,11,1,0.002147898
04015954800,2015,03,1,0.1440191
04015954800,2015,04,3,4.4287049794
04015954800,2015,06,9,35.6130367523
04015954800,2015,07,1,0.001613342
04015954800,2015,08,6,9.33483313
04015954800,2015,09,1,0.008615945
04015954800,2016,02,3,0.9735139329
04015954800,2016,04,1,0.00228065
04015954800,2016,05,2,0.273777154
04015954800,2016,06,5,9.5491009
04015954800,2016,07,9,4.635716099587
04015954800,2016,08,8,17.4949079
04015954800,2016,11,1,4.102419e-05
04015954800,2017,03,2,1.1546098
04015954800,2017,05,1,0.04502837
04015954800,2017,06,9,12.535197958
04015954800,2017,07,5,6.2305865
04015954800,2017,08,2,2.2829303
04015954800,2017,09,3,12.451548
04015954800,2017,10,7,6.5792247276
04015954800,2018,02,1,3.150088e-06
04015954800,2018,03,1,0.0002019803
04015954800,2018,05,5,0.38306586456
04015954800,2018,06,4,3.882031733
04015954800,2018,07,7,25.7059138
04015954800,2018,08,12,38.04413502
04015954800,2018,11,5,4.529434407
04015954800,2019,03,1,0.000108161
04015954800,2019,04,1,0.002760496
04015954800,2019,05,1,0.0050524
04015954800,2019,06,5,0.7776389825
04015954800,2019,07,1,1.084562
04015954800,2019,08,1,0.03000431
04015954800,2019,09,4,7.2650168953258
04015954800,2019,10,3,0.30463624286
04015954800,2019,11,3,7.8821045
04015954800,2020,02,1,2.024618
04015954800,2020,06,7,9.307487155
04015954800,2020,07,6,0.6335912198
04015954800,2020,08,21,125.713322256
04015954800,2020,09,22,124.4883863
04015954800,2020,10,20,83.70294976
04017942400,2013,04,1,0.001884934
04017942400,2013,06,8,28.54049393
04017942400,2013,07,10,21.07354928
04017942400,2013,08,2,0.745142271
04017942400,2013,09,3,1.96863
04017942400,2014,05,6,3.59439499
04017942400,2014,07,8,2.9783073402
04017942400,2014,08,2,0.552040221
04017942400,2014,09,3,1.06316320449
04017942400,2014,10,4,2.26270343
04017942400,2015,04,4,7.9193314
04017942400,2015,06,5,11.7667305
04017942400,2015,08,8,24.25924641
04017942400,2015,09,2,0.75163923
04017942400,2016,05,2,2.8815121
04017942400,2016,06,11,24.533464959
04017942400,2016,07,13,30.26679297
04017942400,2016,08,6,5.58237371
04017942400,2016,09,1,3.381797
04017942400,2017,06,16,86.395235418
04017942400,2017,07,6,9.742517399
04017942400,2017,08,3,4.2652421
04017942400,2017,09,5,30.722308
04017942400,2017,10,9,9.66405133
04017942400,2017,11,2,3.16388846
04017942400,2018,04,1,0.001185192
04017942400,2018,05,1,0.4283666
04017942400,2018,06,2,2.0437641
04017942400,2018,07,8,22.04314085629
04017942400,2018,08,20,103.47667826
04017942400,2018,09,8,8.994706667
04017942400,2018,11,1,0.3897819
04017942400,2019,05,1,0.07757508
04017942400,2019,06,14,10.63019327
04017942400,2019,07,7,9.38947599
04017942400,2019,08,11,22.10939574
04017942400,2019,09,9,6.927544292
04017942400,2019,10,8,7.805872771
04017942400,2019,11,8,7.128699308
04017942400,2019,12,1,0.001019543
04017942400,2020,06,13,31.6868302562
04017942400,2020,07,6,5.533325353
04017942400,2020,08,22,123.59653533
04017942400,2020,09,17,106.2759951
04017942400,2020,10,11,69.625276
04019002604,2013,06,5,20.475834
04019002604,2013,07,5,19.386552
04019002604,2013,08,1,2.382234
04019002604,2014,05,1,1.504507
04019002604,2014,07,2,2.044939
04019002604,2015,04,2,3.100856
04019002604,2015,06,5,10.503407
04019002604,2015,08,2,3.216128
04019002604,2016,05,2,2.3760902
04019002604,2016,06,6,17.83119
04019002604,2016,07,1,2.541486
04019002604,2016,08,3,5.648097
04019002604,2016,11,1,1.698461
04019002604,2017,06,9,45.7785427
04019002604,2017,07,6,31.417821
04019002604,2017,08,2,6.437547
04019002604,2017,09,2,16.415403
04019002604,2017,10,1,1.748918
04019002604,2018,05,1,2.002714
04019002604,2018,07,1,0.7560579
04019002604,2018,08,9,12.4240722
04019002604,2018,11,2,2.5786633
04019002604,2019,06,6,5.7019507
04019002604,2019,07,1,1.241522
04019002604,2019,10,1,1.322492
04019002604,2020,02,1,1.508105
04019002604,2020,06,8,20.7849913
04019002604,2020,08,14,100.563087
04019002604,2020,09,20,129.034388
04019002604,2020,10,15,59.082909
04019003600,2013,06,5,26.148698
04019003600,2013,07,5,18.696907
04019003600,2013,08,1,2.178134
04019003600,2014,05,1,1.696793
04019003600,2014,06,1,0.008400293
04019003600,2014,07,1,1.443621
04019003600,2015,04,2,3.342971
04019003600,2015,06,5,12.062393
04019003600,2015,08,2,3.445607
04019003600,2016,05,2,2.361175
04019003600,2016,06,6,12.8175028
04019003600,2016,07,1,2.10712
04019003600,2016,08,3,3.8786331
04019003600,2016,11,2,1.69931885
04019003600,2017,04,1,0.03312826
04019003600,2017,06,12,40.7135039
04019003600,2017,07,6,27.456192
04019003600,2017,08,2,5.341021
04019003600,2017,09,2,12.51912
04019003600,2017,10,1,1.35002
04019003600,2018,07,1,0.8080528
04019003600,2018,08,9,17.269407
04019003600,2018,11,2,2.3718316
04019003600,2019,06,6,7.3288309
04019003600,2019,07,1,1.480172
04019003600,2019,10,1,1.710648
04019003600,2020,02,1,2.128092
04019003600,2020,06,10,42.1069162
04019003600,2020,07,1,2.355357
04019003600,2020,08,14,92.10314
04019003600,2020,09,20,113.78966
04019003600,2020,10,15,53.415081
04019003902,2013,06,5,25.843957
04019003902,2013,07,5,18.463565
04019003902,2013,08,1,2.239443
04019003902,2014,05,1,1.79901
04019003902,2014,07,2,3.004117
04019003902,2015,04,2,2.935397
04019003902,2015,06,5,11.109569
04019003902,2015,08,2,3.477955
04019003902,2016,05,2,3.298502
04019003902,2016,06,5,16.66647
04019003902,2016,07,1,2.570235
04019003902,2016,08,3,5.369667
04019003902,2016,11,1,1.377224
04019003902,2017,06,7,32.4080497
04019003902,2017,07,5,17.274981
04019003902,2017,08,2,5.751229
04019003902,2017,09,2,11.597672
04019003902,2017,10,1,1.335582
04019003902,2018,05,1,1.576545
04019003902,2018,07,1,0.6451297
04019003902,2018,08,9,14.2316465
04019003902,2018,11,1,0.6896444
04019003902,2019,06,6,5.4403067
04019003902,2019,07,1,1.206451
04019003902,2019,10,1,1.223993
04019003902,2020,02,1,1.457263
04019003902,2020,06,7,16.033712
04019003902,2020,08,14,83.232505
04019003902,2020,09,20,105.172193
04019003902,2020,10,15,48.926675
04019004058,2013,06,5,26.453424
04019004058,2013,07,5,18.195597
04019004058,2013,08,1,2.087878
04019004058,2014,05,1,1.583558
04019004058,2014,07,1,1.428916
04019004058,2015,04,2,3.315852
04019004058,2015,06,5,12.061008
04019004058,2015,08,2,3.424508
04019004058,2016,05,1,1.269012
04019004058,2016,06,3,11.768102
04019004058,2016,07,1,2.062889
04019004058,2016,08,2,3.269065
04019004058,2016,11,1,1.640516
04019004058,2017,06,10,43.8931457
04019004058,2017,07,6,28.179421
04019004058,2017,08,2,4.632729
04019004058,2017,09,2,11.593138
04019004058,2017,10,1,1.233878
04019004058,2018,07,1,0.7467315
04019004058,2018,08,9,18.243694
04019004058,2018,11,1,1.363026
04019004058,2019,06,6,7.0187008
04019004058,2019,07,1,1.436219
04019004058,2019,10,1,1.833959
04019004058,2020,02,1,2.172581
04019004058,2020,06,9,46.2131
04019004058,2020,07,1,3.311873
04019004058,2020,08,14,94.609196
04019004058,2020,09,20,111.046064
04019004058,2020,10,15,52.667935
04019004073,2013,06,5,28.14641
04019004073,2013,07,5,18.992573
04019004073,2013,08,1,2.136073
04019004073,2014,05,1,1.7482
04019004073,2014,06,1,0.2767444
04019004073,2014,07,1,1.493424
04019004073,2015,04,2,3.412343
04019004073,2015,06,5,12.279426
04019004073,2015,08,2,3.287736
04019004073,2016,05,2,2.2498614
04019004073,2016,06,3,10.150622
04019004073,2016,07,1,2.098549
04019004073,2016,08,3,3.6471763
04019004073,2016,11,2,1.5029268
04019004073,2017,04,1,1.225008
04019004073,2017,06,10,44.8736396
04019004073,2017,07,6,27.545906
04019004073,2017,08,2,5.075238
04019004073,2017,09,2,12.153429
04019004073,2017,10,1,1.235546
04019004073,2018,02,1,0.08917254
04019004073,2018,07,1,0.7711898
04019004073,2018,08,9,18.340656
04019004073,2018,11,1,1.429591
04019004073,2019,06,6,7.6004489
04019004073,2019,07,1,1.446193
04019004073,2019,10,1,1.74766
04019004073,2020,02,1,1.370464
04019004073,2020,06,9,42.268768
04019004073,2020,07,1,3.217585
04019004073,2020,08,14,96.861864
04019004073,2020,09,20,113.132311
04019004073,2020,10,15,51.5153326
04019004114,2013,06,5,32.561243
04019004114,2013,07,5,21.390348
04019004114,2013,08,1,2.156966
04019004114,2014,05,2,2.130177114
04019004114,2014,06,1,0.260053
04019004114,2014,07,1,1.868523
04019004114,2015,04,2,3.64519
04019004114,2015,06,5,10.490278
04019004114,2015,08,2,1.7712888
04019004114,2016,05,3,2.98728199
04019004114,2016,06,5,9.3696124
04019004114,2016,07,1,2.503607
04019004114,2016,08,3,5.293727
04019004114,2016,11,1,1.25763
04019004114,2017,04,2,1.7104276
04019004114,2017,06,9,43.2717372
04019004114,2017,07,6,21.674579
04019004114,2017,08,2,4.946345
04019004114,2017,09,2,11.835462
04019004114,2017,10,1,1.463686
04019004114,2018,02,1,2.431931
04019004114,2018,07,1,0.8799922
04019004114,2018,08,9,17.534105846
04019004114,2018,11,1,1.715201
04019004114,2019,06,6,8.2967378
04019004114,2019,07,1,1.577518
04019004114,2019,09,1,0.09778244
04019004114,2019,10,1,1.728282
04019004114,2020,02,1,0.2323994
04019004114,2020,06,7,27.4335373
04019004114,2020,07,2,0.8651600577
04019004114,2020,08,14,97.968368
04019004114,2020,09,20,115.64165
04019004114,2020,10,13,49.335109
04019004323,2013,06,5,33.064284
04019004323,2013,07,5,22.031283
04019004323,2013,08,1,1.882751
04019004323,2014,05,2,3.483517
04019004323,2014,07,1,0.5420652
04019004323,2015,04,2,3.922636
04019004323,2015,06,4,8.590376
04019004323,2015,08,1,1.751838
04019004323,2016,05,2,2.2297239
04019004323,2016,06,4,14.756269
04019004323,2016,07,1,2.850415
04019004323,2016,08,3,6.21695
04019004323,2016,11,1,1.775955
04019004323,2017,06,9,42.3861014
04019004323,2017,07,5,14.5713914
04019004323,2017,08,2,4.863552
04019004323,2017,09,2,10.093608
04019004323,2017,10,1,1.570981
04019004323,2018,02,1,3.052418
04019004323,2018,07,1,0.9007253
04019004323,2018,08,9,16.173033
04019004323,2018,11,1,1.302844
04019004323,2019,06,6,8.0424745
04019004323,2019,07,1,1.496237
04019004323,2019,09,1,1.155925
04019004323,2019,10,1,2.0031
04019004323,2020,06,4,16.588116
04019004323,2020,07,1,0.6954463
04019004323,2020,08,14,89.146056
04019004323,2020,09,20,110.307979
04019004323,2020,10,13,50.51831
04019004418,2013,05,1,0.8971868
04019004418,2013,06,5,20.997773
04019004418,2013,07,5,18.015148
04019004418,2013,08,1,2.103421
04019004418,2013,09,1,1.126885
04019004418,2014,05,2,1.50822513
04019004418,2014,07,3,4.217833
04019004418,2015,04,2,3.020221
04019004418,2015,06,5,11.0944371
04019004418,2015,08,2,1.6370123
04019004418,2016,05,2,2.999487
04019004418,2016,06,6,24.05477
04019004418,2016,07,1,2.592553
04019004418,2016,08,3,5.387546
04019004418,2016,11,1,0.2559061
04019004418,2017,06,9,37.4383965
04019004418,2017,07,7,21.5294618
04019004418,2017,08,2,5.682996
04019004418,2017,09,2,14.46843
04019004418,2017,10,1,1.421163
04019004418,2018,05,1,1.78893
04019004418,2018,07,1,0.9889001
04019004418,2018,08,9,16.3828539
04019004418,2018,11,2,2.855412
04019004418,2019,06,6,5.722149
04019004418,2019,07,1,1.35523
04019004418,2019,10,1,1.363367
04019004418,2020,02,1,1.714112
04019004418,2020,06,10,33.3881308
04019004418,2020,08,15,95.40980565
04019004418,2020,09,20,115.596998
04019004418,2020,10,15,51.914829
04019004425,2013,05,2,1.29445429
04019004425,2013,06,5,23.386738
04019004425,2013,07,6,20.918072
04019004425,2013,08,1,2.432263
04019004425,2013,09,1,0.8198285
04019004425,2014,05,1,2.248486
04019004425,2014,07,3,3.0390565
04019004425,2015,04,2,2.46188490191
04019004425,2015,06,4,8.585822451
04019004425,2015,08,2,1.48710106
04019004425,2016,05,2,2.592339
04019004425,2016,06,6,22.27594152
04019004425,2016,07,1,2.44313
04019004425,2016,08,3,6.042769
04019004425,2017,06,9,36.406602
04019004425,2017,07,5,15.733168
04019004425,2017,08,3,4.9188435
04019004425,2017,09,2,12.584553
04019004425,2017,10,1,2.068494
04019004425,2018,01,1,7.804611e-05
